gun,S,pay,pnl,cm,taker
08-16,1786863900,163.762196,-56.78671639000001,0.964422239039751,31.88
08-16,1786864200,1563.44259,270.97944533999976,1.1202523830076396,1400.0
08-16,1786864500,641.485333,-2.543336589999967,0.8632263620033945,481.04999999999995
08-16,1786864800,164.80456,21.432829600000005,0.74,0.0
08-16,1786865100,496.91435,-236.850061,,400.0
08-16,1786865700,399.99636000000004,-115.42193040000001,1.5723385425614747,126.17
08-16,1786866000,487.09790000000004,31.754954000000055,0.8481084801706693,343.55
08-16,1786866600,813.2554630000002,145.42035263000002,0.6695636019131342,200.0
08-16,1786866900,223.00292100000001,20.832692339999994,0.8345072824686369,0.0
08-16,1786867200,332.95286699999997,-1.9646955300000286,1.07169682649586,147.31
08-16,1786867500,199.99825900000002,-7.321860430000001,1.058836,100.0
08-16,1786867800,877.1189,43.53923156000002,0.887914641144023,370.64000000000004
08-16,1786868100,638.680632,157.15849312000003,0.4878767010041123,515.3399999999999
08-16,1786868400,402.39000000000004,236.10139,,100.0
08-16,1786868700,629.383223,133.12443525999998,0.5570822392211189,502.55
08-16,1786869000,1083.892284,654.95613121,0.23736555667290787,227.77
08-16,1786869300,1123.7451449999999,-211.76887907999992,1.346824168030021,502.35
08-16,1786870200,1956.0289599999999,236.78163965999966,0.9608980006534418,1395.6399999999999
08-16,1786870500,1271.48512,501.6715711999999,0.5044493583608743,800.0
08-16,1786870800,861.34,-282.3307000000001,1.4411333971582356,553.43
08-16,1786871100,700.273585,-4.324542650000041,0.7195669916291904,400.0
08-16,1786871400,200.0,-84.0,,0.0
08-16,1786872300,850.851688,-291.4161089,,199.99999999999997
08-16,1786872600,178.91438599999998,-2.9511608600000443,1.6901290217681115,133.32
08-16,1786872900,429.454816,23.436945439999988,1.136850948809979,145.55
08-16,1786873200,559.904211,36.939219390000005,0.8831262715506949,192.0
08-16,1786873500,964.744026,71.06467107999998,0.8704206898446103,0.0
08-16,1786873800,732.894686,156.40089951999994,,0.0
08-16,1786874100,354.2469,30.419862999999992,0.8459803457207244,256.5
08-16,1786874400,56.5,8.89,,0.0
08-16,1786875000,513.681,63.0976,0.821429365451237,0.0
08-16,1786875300,200.0,71.67571999999998,,200.0
08-16,1786875600,247.411478,48.74072720000001,0.8770199414791497,200.0
08-16,1786875900,69.928814,2.096983019999996,0.94,0.0
08-16,1786876500,628.152415,30.540114450000004,0.7489266608497973,60.69
08-16,1786876800,647.747811,-213.97578992,,399.99999999999994
08-16,1786877100,8.7,0.4350000000000005,,0.0
08-16,1786877400,63.24,-12.015600000000001,,0.0
08-16,1786878000,121.48076599999999,13.250119159999997,0.7816463615409944,2.5
08-16,1786878300,385.883213,-221.05841578000002,,0.0
08-16,1786878600,997.122954,-62.67920864000007,1.0089500456033986,693.44
08-16,1786878900,400.0,136.0,0.32,0.0
08-16,1786879200,386.633325,20.749667000000017,0.89,200.0
08-16,1786879500,187.1479,-7.485916,,0.0
08-16,1786879800,441.705,63.72209999999999,0.3525993454885461,0.0
08-16,1786880400,259.68,27.67559999999999,0.794372177055104,0.0
08-16,1786880700,725.0806209999998,-10.266086589999986,1.0241477120874158,128.03
08-16,1786881000,139.20587799999998,5.120557779999999,0.9097006631276731,69.6
08-16,1786881300,12.3,0.12300000000000022,0.98,0.0
08-16,1786881600,769.739948,73.78136173999997,0.799604085659294,313.28
08-16,1786881900,544.6371979999999,71.62371811999998,0.7343557448683583,67.33
08-16,1786882200,288.486031,13.342228610000035,0.8994662811420959,112.80999999999999
08-16,1786882500,199.97844700000002,30.887487910000004,0.6900000000000001,24.189999999999998
08-16,1786882800,213.91119999999998,8.710108439999999,0.9078961980656162,145.45
08-16,1786883100,305.06,-80.20626999999999,1.271059394631639,105.06
08-16,1786883400,399.994995,-93.55809029999998,1.4502906409443272,200.0
08-16,1786883700,424.114215,137.69118265,0.9213607567620694,135.69
08-16,1786884000,113.33755000000001,14.110117639999999,0.7459592037516425,19.14
08-16,1786884300,367.64475300000004,15.835438129999972,0.9092277935427963,160.23000000000002
08-16,1786884600,967.4910560000001,-55.25947899999994,1.109269810111249,334.63
08-16,1786884900,1204.366361,-125.84879453999991,0.7047937858906965,392.24
08-16,1786885200,1065.4005809999999,-162.11820625999994,0.6951411334507285,382.92
08-16,1786885500,495.687189,54.38675704000002,0.8329598759139313,0.0
08-16,1786885800,1049.292783,47.59459915000008,0.909278750728614,0.0
08-16,1786886400,947.1731470000001,-247.46986639999994,1.2009034296677992,200.0
08-16,1786886700,938.5185610000001,-301.98150682,,200.0
08-16,1786887000,1437.4223740000002,-66.42704148999997,0.9655278920050232,678.4300000000001
08-16,1786887300,177.35788,-6.4491559999999994,,0.0
08-16,1786887600,460.35665000000006,-51.09980600000003,1.0297527894668825,109.62
08-16,1786887900,795.823705,-113.40579935000002,0.8802010827338342,217.43
08-16,1786888200,1296.612831,176.8025406700001,0.663451843283018,268.78999999999996
08-16,1786888500,1306.0300120000004,-200.05649630000005,0.9836572386434966,588.25
08-16,1786888800,600.0,13.75154999999998,0.7186440000000001,400.0
08-16,1786889100,2410.743322,-30.064734420000036,0.7590881397978755,1221.28
08-16,1786889400,2222.8874180000003,-207.40073097999982,1.003777306686334,1295.32
08-16,1786889700,1937.5737040000001,329.4467042299999,0.6523344281910091,832.4300000000001
08-16,1786890000,437.34683999999993,53.23412880000001,0.753990663491495,56.91
08-16,1786890300,874.450015,28.24391744999997,0.9286746883592093,200.0
08-16,1786890600,275.1714109999999,-48.17742576,,0.0
08-16,1786890900,2015.713029,485.62576951000005,0.6769595467984076,758.19
08-16,1786891200,693.28185,84.16524894000003,0.8340304878516074,0.0
08-16,1786891500,507.231928,33.002591039999984,0.6598956260028135,0.0
08-16,1786891800,799.986613,170.65065209000002,0.5561060701907515,400.0
08-16,1786892100,1665.8533760000003,262.70758503,0.6844263646573465,104.68
08-16,1786892400,732.254613,71.16765775000005,0.7982575684529152,217.45
08-16,1786892700,800.7032479999999,-270.36102011,,400.00000000000006
08-16,1786893000,1202.433595,161.17719389000007,0.7260112339690766,308.94000000000005
08-16,1786893300,604.5935820000001,175.34878846000004,0.7528887225698879,398.52
08-16,1786893600,2023.243093,-249.19368252000004,1.248385955335611,1517.07
08-16,1786893900,797.462853,88.37022046999994,0.7727956477525935,135.9
08-16,1786894200,697.259545,59.24746883999998,0.6809998621469909,142.41
08-16,1786894500,632.240074,44.126218630000096,0.9456836273921133,219.96
08-16,1786894800,204.34325,-11.564029999999999,,0.0
08-16,1786895100,1437.5300630000002,131.58175434999998,0.813210634422795,238.41
08-16,1786895400,700.7483000000001,-217.48375199999998,,400.0
08-16,1786895700,316.77705100000003,207.40839468000001,,0.0
08-16,1786896000,975.879213,330.9778781200001,,200.0
08-16,1786896300,1029.098652,19.63193228,1.13466375242453,199.99
08-16,1786896600,931.6895710000001,28.126386480000036,0.5743217022909466,0.0
08-16,1786896900,541.879612,159.8045396,0.5947575586826982,0.0
08-16,1786897200,611.384501,-20.07238948999992,1.1722603457093261,141.24
08-16,1786897500,651.7899970000001,160.44209928000004,,0.0
08-16,1786897800,827.6800000000001,174.0272,,0.0
08-16,1786898100,1381.8092219999999,-377.4979354200001,1.5413856572657263,200.0
08-16,1786898400,403.179605,106.32599483999996,,0.0
08-16,1786898700,221.05,-74.94800000000001,1.1600000000000001,0.0
08-16,1786899300,625.921211,144.52199962999998,,0.0
08-16,1786899600,1269.002739,-247.23283991099993,1.3936975690562563,300.0
08-16,1786899900,202.318614,58.672398060000006,,0.0
08-16,1786900200,200.0,85.99999999999999,,0.0
08-16,1786900500,911.56917,595.94234093,0.8966489443077172,0.0
08-16,1786900800,617.417663,13.791068980000034,0.9516096057615385,86.49000000000001
08-16,1786901100,400.0,103.11840999999998,,400.0
08-16,1786901400,227.70045299999998,40.98619932,0.6400000000000001,0.0
08-16,1786901700,605.1117630000001,-78.86891435000001,1.4689112415093055,0.0
08-16,1786902000,4.0,-0.68,,0.0
08-16,1786902300,632.9461989999999,-151.26714648,,0.0
08-16,1786902600,200.0,-15.999999999999993,,0.0
08-16,1786902900,545.0533819999999,53.863227480000006,0.8008414308505548,124.29
08-16,1786903200,1835.534231,-205.42878796999992,0.96111562616436,469.66
08-16,1786903500,1269.6,270.8171,0.5070848267622461,300.0
08-16,1786904100,652.26782,107.94947519999997,0.6690157336379617,0.0
08-16,1786904400,243.869207,60.966888289999986,0.7751857151065249,0.0
08-16,1786904700,827.3419620000001,113.88195024999999,0.7239671835399448,113.7
08-16,1786905000,1086.048927,-148.72029341999996,0.9599820953036058,194.37
08-16,1786905300,10.0,-2.0500000000000007,1.4100000000000001,0.0
08-16,1786905600,516.51425,28.929602970000047,0.8073136579701228,213.45000000000002
08-16,1786905900,144.778591,-26.496109560000008,0.9594380232334785,0.0
08-16,1786906200,135.31,-4.8184000000000005,0.54,0.0
08-16,1786906500,229.654428,-14.372447919999999,,0.0
08-16,1786906800,199.99052700000001,-13.99933688999999,,0.0
08-16,1786907100,199.996512,-15.999720959999992,,0.0
08-16,1786907400,400.0,47.98729,0.7446999999999999,200.0
08-16,1786907700,260.21277,-52.15337679999999,,0.0
08-16,1786908000,1613.940454,458.917860032,0.441205661968041,494.28
08-16,1786908300,612.897732,114.15059917000008,,0.0
08-16,1786908600,330.12,17.864689999999996,0.8808481764206956,330.12
08-16,1786908900,384.0885,30.31822999999997,0.85,0.0
08-16,1786909200,799.999388,2.6230592200001297,0.9828400496452759,394.34000000000003
08-16,1786909500,474.613393,113.44421673999997,0.874381594518761,8.14
08-16,1786909800,256.326285,155.732991982943,,0.0
08-16,1786910100,569.070584,-62.59889473999999,,0.0
08-16,1786910400,176.5472,-12.358303999999992,,0.0
08-16,1786910700,324.525365,-5.918487449999986,1.0320389885885284,125.45000000000002
08-16,1786911000,600.0000000000001,171.7179100000002,,200.0
08-16,1786911300,47.592864999999996,14.896598789999999,,0.0
08-16,1786911600,1065.278027,-80.93232477999993,1.0274610323549247,288.61
08-16,1786911900,199.88,36.58709999999999,,199.88
08-16,1786912500,433.5510739999999,-79.74851662000003,1.5577541734340512,225.65
08-16,1786913400,1610.850695,-319.18685354,1.3953652618442742,86.47
08-16,1786913700,548.1442629999999,215.76828462999993,,0.0
08-16,1786914000,425.786175,-204.4769405,1.3524861762546267,289.18
08-16,1786914300,327.603668,104.30042877000005,,150.79999999999998
08-16,1786914600,973.4880280000001,-2.623948960000007,0.9933872540305309,400.0
08-16,1786914900,182.51,38.32709999999997,,0.0
08-16,1786915200,400.0,52.0,,0.0
08-16,1786915500,950.6769909999999,179.61957915999994,0.6140705332854454,411.52000000000004
08-16,1786915800,447.07817600000004,64.92820487999998,0.76959659262209,0.0
08-16,1786916100,799.99111,-165.4554101000001,1.404680991119534,218.07999999999998
08-16,1786916400,1373.219373,60.60713412000007,0.9117291934751954,0.0
08-16,1786916700,663.8857979999999,-338.81109924,1.5677494330189512,0.0
08-16,1786917000,1344.4475749999997,74.26010960000008,0.8894651727733955,0.0
08-16,1786917300,2211.797949,-224.86369095999999,1.1215041941850936,337.58000000000004
08-16,1786917600,594.552489,100.23509651999996,,0.0
08-16,1786917900,228.88117499999998,9.078404000000006,1.2551855997015482,14.44
08-16,1786918200,662.851661,-27.75810272000001,1.262939102987215,0.0
08-16,1786919100,381.594957,92.99119871000005,,0.0
08-16,1786919400,33.038822,5.616599740000002,,0.0
08-16,1786919700,398.76666400000005,-1.5110002400000155,1.0069813851682896,0.0
08-16,1786920000,736.224071,-324.8094399799999,1.6495936864302327,0.0
08-16,1786920300,800.0292029999999,6.610296659999904,1.3838913714110255,0.0
08-16,1786920600,641.39,55.002999999999986,1.1896818279984225,0.0
08-16,1786920900,384.443403,123.00819855999998,,0.0
08-16,1786921200,316.301665,150.1807192,,200.0
08-16,1786921500,400.0,22.0,0.89,0.0
08-16,1786921800,365.84691799999996,-115.04351931999994,1.6289031326707204,0.0
08-16,1786922100,551.05272,185.9947936000001,,0.0
08-16,1786922400,427.083582,85.63829846000004,1.0786272009164204,200.0
08-16,1786922700,201.923075,48.999999,,0.0
08-16,1786923000,428.823267,116.12643818999993,,5.0
08-16,1786923300,200.0,28.00000000000003,,0.0
08-16,1786924200,17.977616,-10.427017280000001,,0.0
08-17,1786924800,799.9764460000001,238.87497826000026,,111.18
08-17,1786925100,382.60763599999996,87.15649883999993,,0.0
08-17,1786925400,479.85231300000004,-77.17932382,,0.0
08-17,1786926300,451.557121,-286.01192586999997,,0.0
08-17,1786926600,501.697544,-110.0493151200001,1.437645857921969,38.49
08-17,1786926900,473.54,-196.84210000000004,1.8313641930987878,0.0
08-17,1786927200,46.74,-16.592699999999997,1.71,0.0
08-17,1786927800,65.466665,-25.991575250000004,1.79,32.73
08-17,1786928100,641.758823,208.47559667000002,,0.0
08-17,1786928400,199.991537,51.997799619999995,,0.0
08-17,1786928700,629.3199999999999,-202.058,1.6108903194461313,0.0
08-17,1786929000,319.334537,37.92699902999999,,0.0
08-17,1786929300,224.402845,62.70239590000003,1.4320506418952554,0.0
08-17,1786929600,164.30639000000002,-24.670725799999985,1.233779804939348,0.0
08-17,1786929900,893.6966510000001,-173.51091059999982,1.387129097606843,77.42
08-17,1786930200,427.25646900000004,124.61666973000001,,200.0
08-17,1786930500,188.40208800000002,-21.558601310000014,1.2270723201564833,16.96
08-17,1786930800,1011.0209580000001,126.45870498999989,0.8985236446879538,0.0
08-17,1786931100,1036.801467,22.342762279999988,1.4894876232865106,286.65999999999997
08-17,1786931400,7.692306,0.9999997800000004,,0.0
08-17,1786931700,342.05,65.83049999999997,,0.0
08-17,1786932000,39.25,-23.549999999999997,,0.0
08-17,1786932300,442.829846,-21.650658378477004,1.083548793951061,195.12
08-17,1786932600,200.0,89.99999999999999,,0.0
08-17,1786932900,827.9922240000001,118.23361244999995,0.7113490358456588,179.79
08-17,1786933200,183.06,45.764999999999986,,0.0
08-17,1786933500,200.0,60.0,,0.0
08-17,1786933800,879.794165,-117.49434462000008,0.9213121823432451,180.07
08-17,1786934100,526.738513,-51.20690951,1.1944255401758292,0.0
08-17,1786934400,402.15104,-50.13005080000002,1.240660878056997,106.6
08-17,1786934700,297.683332,-78.62790016,1.338293806767361,89.35
08-17,1786935000,129.156755,35.12799935000001,,0.0
08-17,1786935300,32.760068000000004,1.9677978800000009,0.8800000000000001,0.0
08-17,1786935600,999.9885600000001,-149.12487564000014,1.29813327272928,23.5
08-17,1786935900,1347.9815389999999,-190.46736813999996,1.2823263720889648,341.52
08-17,1786936200,566.167877,-162.53491981000002,,0.0
08-17,1786936500,416.074977,-38.58450841000001,1.1854659874218827,0.0
08-17,1786936800,108.37078,-11.920785799999999,,0.0
08-17,1786937100,400.0,16.30850000000001,0.9184574999999999,0.0
08-17,1786937400,449.605252,268.2951823,0.8007998532997955,26.89
08-17,1786938000,4.53,1.9931999999999999,,0.0
08-17,1786938300,128.66332,-3.430722000000003,1.0499999999999998,64.33
08-17,1786938600,124.277232,-9.504483920000006,,0.0
08-17,1786938900,718.3785859999999,-282.7259189200001,1.4849098091175996,0.39
08-17,1786939200,232.260511,38.13900262999998,0.7297880915918985,0.0
08-17,1786939500,463.966337,133.72409887999999,,0.0
08-17,1786939800,894.3319009999999,-118.11557699999997,0.8896053540394653,115.81
08-17,1786940100,200.0,48.0,,0.0
08-17,1786940700,299.96666,26.996999399999936,,0.0
08-17,1786941000,489.1289,-84.35610543000001,1.214055156728175,0.0
08-17,1786941600,346.23666499999996,147.8738999,,0.0
08-17,1786941900,535.546655,-50.878163400000005,1.1900000000000002,0.0
08-17,1786942200,534.504865,-13.415875700000015,1.1345541184479238,0.0
08-17,1786942500,708.7683810000001,29.196894280000038,0.9605325212201266,0.0
08-17,1786943100,799.961611,77.99869867000001,0.8025006150922877,300.0
08-17,1786943400,799.999997,-41.72804017999994,1.1041929993939474,8.07
08-17,1786943700,264.94857,-86.05087079999997,1.41,0.0
08-17,1786944000,636.787365,130.93919870000002,1.0890330035284599,0.0
08-17,1786944300,400.0,-18.0,1.09,0.0
08-17,1786944600,370.960204,-46.45985246,,0.0
08-17,1786944900,200.0,30.0,,0.0
08-17,1786945200,20.619999999999997,-14.0216,,0.0
08-17,1786945500,1153.04,-260.5261999999999,1.563478848298303,200.0
08-17,1786945800,199.97999599999997,59.993998799999986,,0.0
08-17,1786946100,120.959611,-38.40781781,,0.0
08-17,1786946400,681.8284249999999,-128.25093171999998,0.9579620754146849,190.38
08-17,1786946700,164.106069,1.2751011699999992,0.9785603141886391,0.0
08-17,1786947000,964.2889170000001,312.53951576999987,0.6585652956556257,0.0
08-17,1786947300,332.315742,89.82839874,0.5792682179386898,0.0
08-17,1786947900,584.135816,196.60237419999999,1.1129352354584996,12.0
08-17,1786948200,395.100794,-154.30030361999997,,0.0
08-17,1786948800,429.817692,59.54256085999998,0.7308572245411233,200.0
08-17,1786949100,227.79999999999998,12.436639999999997,0.8840000000000001,113.9
08-17,1786949700,1403.3040409999999,-77.1650403399999,1.0221765830075757,284.38
08-17,1786950300,209.732303,58.204699129999995,,0.0
08-17,1786950600,1283.140372,-384.4725532600001,1.2282343259665576,85.52000000000001
08-17,1786950900,436.32075299999997,113.24999908999996,,0.0
08-17,1786951200,42.22,2.9553999999999974,,0.0
08-17,1786951500,71.190165,-2.135704950000002,,0.0
08-17,1786951800,571.6364299999999,-112.82043558000002,0.8873882307768921,0.0
08-17,1786952100,894.1036409999999,18.39373422999995,0.967742656313634,60.870000000000005
08-17,1786952700,699.3666639999999,135.24281808000003,0.6018114782588937,349.68
08-17,1786953000,1103.582254,392.12218341,0.5088181077520412,278.0
08-17,1786953300,778.329165,136.77189980000003,,0.0
08-17,1786953600,297.56214,161.51559840000002,0.6,0.0
08-17,1786954200,452.300908,85.2275914,0.7996629879531496,0.0
08-17,1786954500,580.184215,-47.56977831999998,0.710188495044682,135.76
08-17,1786955100,541.511,-115.24663197000001,,62.16
08-17,1786955400,400.0,-68.0,1.3399999999999999,0.0
08-17,1786955700,199.98636100000002,65.99549913000001,,0.0
08-17,1786956600,600.9999999999999,222.43836999999985,,400.0
08-17,1786956900,342.149997,53.27999864999998,0.9572483232455746,0.0
08-17,1786957200,848.75,-104.678,1.1731467782626521,0.0
08-17,1786957800,181.646775,-11.235867750000011,1.164831928506144,98.47
08-17,1786958100,72.59,23.228800000000007,,0.0
